"Transaction ID","Date","Country","Product ID","Product Name","Category","Price Per Unit"," Quantity Purchased","Cost Price"," Discount Applied","Payment Method","Customer Age Group","Customer Gender","Store Location","Sales Representative"
"6fcbcebd-9dd3-41ad-8147-048e3ce681e4","2025-11-20","Canada","b57a4fe0-767e-47b0-87de-159b64b7e8b1","Three","Electronics","74.84",5,"59.38","14.56","Credit Card","Adult","Female","Toronto","Dylan Hopkins"
"e66a9636-fbba-4bcc-9563-15ee33b08fde","2025-07-07","Canada","687f260f-91f3-49cb-a763-6cfbf7c9d9db","Process","Home & Kitchen","441.79",2,"288.56","74.13","Cash","Young","Male","Vancouver","Linda Reese"
"b826862d-71af-4abd-b98a-22c72b9aa7d1","2025-02-05","Canada","72efae36-6dd7-4741-90e7-64d11c926dbc","Behavior","Clothing","117.81",3,"104.61","21.97","Mobile Payment","Adult","Female","Toronto","Cole Williams"
"6aecc382-d0cd-4fb6-a0c6-9f98a391c075","2025-02-13","Canada","cea45615-096b-46c9-9184-60d6442b003a","A","Clothing","22.31",4,"16.48","2.21","Credit Card","Adult","Other","Toronto","Craig Eaton"
"79c44d4c-3b46-46da-a781-506dd78d06c1","2025-08-18","Canada","a37fc4a9-19b6-479a-87f8-603c6e552a72","Maybe","Beauty","153.82",8,"130.98","0.43","Credit Card","Young","Other","Montreal","Colleen Baker"
"2b9b13f0-78eb-4c47-9d27-209978474e5e","2025-03-03","Canada","fba5e91b-3059-423a-9906-6c76d7a2cfa2","Dark","Clothing","481.43",7,"380.68","50.92","Mobile Payment","Adult","Male","Vancouver","Kevin Blanchard"
"74677f31-d5a6-452d-a472-7312f8dc3093","2025-04-16","Canada","f4e3bfed-b2fe-497f-8c0b-8f3deb1cb12d","Recent","Clothing","222.37",4,"152.04","32.38","Mobile Payment","Young","Other","Montreal","Gail Bowman"
"733787b1-6f96-477a-97e6-886400d37308","2025-10-19","Canada","1855ebac-a31d-4bf2-a98c-d671377c365f","Time","Clothing","452.45",7,"290.66","63.53","Cash","Adult","Female","Toronto","Anthony Johnson"
"fca38b2b-9178-4acb-89c0-1203f7ebcd4f","2025-05-14","Canada","6e6ea41f-98ed-431f-b198-7edcf4dc55a7","Evening","Home & Kitchen","429.75",4,"339.74","59.29","Credit Card","Young","Male","Toronto","Aaron Velasquez"
"d89e677c-20a1-4abf-9194-cd696dd31286","2025-06-15","Canada","10b163ce-6db4-4073-aca7-86e3c9a70853","Occur","Clothing","469.09",6,"339.31","67.05","Credit Card","Adult","Female","Toronto","Robert Johnson"
"009cefe6-6f47-4a52-b441-c931281b9565","2025-07-08","Canada","8740be34-3a9b-4446-ade3-1e91cc623b0e","Magazine","Sports","231.69",8,"180.26","39.62","Mobile Payment","Adult","Female","Vancouver","Deborah Thomas"
"1fc4f84c-c169-4ed0-ac5f-4a38290f0ac0","2025-11-12","Canada","cc7f2df0-656c-412e-b964-f5b97b9a0cb4","Not","Toys","285.29",10,"176.3","46.2","Mobile Payment","Adult","Other","Toronto","Krista Martinez"
"a7466570-5851-4570-8a3d-8afa1543a51e","2025-05-14","Canada","254987c3-26b4-4970-bc51-378126bb19c8","Look","Home & Kitchen","338.02",8,"279.51","43.83","Cash","Adult","Female","Montreal","Luis Dominguez"
"8ec70dbf-9cd3-4574-94e4-e4b9bcd67286","2025-03-23","Canada","07af1db1-2d40-486f-b7d9-14176863f111","Lose","Beauty","258.95",10,"178.78","44.4","Cash","Adult","Female","Montreal","Brandon Norris"
"59162265-f8ca-4580-abab-c746cf641a5f","2025-07-07","Canada","96442ec6-15f6-4540-8e6e-c6d8ca348907","Sense","Home & Kitchen","486.7",2,"392.62","44.33","Cash","Young","Male","Montreal","Kimberly Sanchez"
"befbc89c-847c-45ac-af27-38db55e87337","2025-09-07","Canada","7b4b2cde-0cb4-42b7-b16b-545c074f449b","None","Clothing","108.83",1,"80.11","0.33","Mobile Payment","Adult","Female","Montreal","James Crane"
"d949f82b-b7e4-4f5c-b6cf-f0c887a25bc8","2025-04-13","Canada","d555fa8f-e8d4-487c-ac1c-71c820523f72","Walk","Sports","116.4",8,"83.39","20.6","Credit Card","Adult","Other","Montreal","Rachel Smith"
"50b3b16d-362b-475d-917f-d214a78393da","2025-03-03","Canada","09c347c7-a532-4089-84b2-dbf9913c0852","Year","Sports","498.65",4,"407.79","41.65","Cash","Senior","Male","Montreal","Nicole Pennington"
"d7e3e829-d543-4751-b312-f10db71d262b","2025-06-04","Canada","cdd35062-2032-4a6b-94b7-c9fefcb3872d","Everybody","Toys","165.86",4,"121.88","26.7","Mobile Payment","Senior","Other","Montreal","Samuel Shepherd"
"b763477a-eaaa-4259-adcc-59a5bbc46a50","2025-07-07","Canada","bffbed76-35c2-42f2-89b1-0f064eaded99","Instead","Clothing","17",6,"14.86","3.2","Cash","Young","Female","Vancouver","Suzanne Medina"
"d27a2e9c-6793-49d2-8ec5-08f3c5d504ee","2025-04-16","Canada","c2018f32-f2d8-462f-a1ad-b80cf4860b5c","Rate","Home & Kitchen","439.69",1,"359.55","67.31","Credit Card","Adult","Female","Montreal","Hector Lindsey"
"fceaccc7-9541-4d58-bc51-602893e2ea14","2025-03-23","Canada","2c126fed-c103-4e88-8d97-e0585391badc","Group","Home & Kitchen","211.17",4,"174.45","7.7","Mobile Payment","Adult","Male","Vancouver","Richard Lopez"
"0585e12c-1677-4ede-8010-3a71b6f4a67b","2025-05-14","Canada","81fa4941-38bb-438b-8c0f-1d99adda7afe","Experience","Toys","112.1",7,"89.63","0.77","Mobile Payment","Adult","Other","Vancouver","Maria Brown"
"55d6ee77-cd0d-41f2-80a0-f6a6053bb91d","2025-07-08","Canada","ee3fa00a-8c2c-4a81-a610-99696a89aee3","Sort","Home & Kitchen","144.98",5,"121.15","10.2","Mobile Payment","Adult","Female","Vancouver","Sherry Humphrey"
"0d17a1a7-b7b0-4b70-90b8-5c4e2d49163c","2025-04-04","Canada","876feda7-3908-4f52-91fe-bd1804cbd9d0","I","Clothing","441.53",3,"371.93","7.4","Cash","Young","Female","Toronto","Kenneth Davis"
"5458f484-0a24-4b3f-a9c0-f769698913c4","2025-07-08","Canada","0cb96c45-e102-4324-ae24-8fa72179af9a","Tv","Beauty","476.19",4,"354.11","41.88","Mobile Payment","Senior","Female","Toronto","Melissa Harrison"
"63388caf-9466-4cfa-a2c0-58f8ca9ab35d","2025-09-10","Canada","9c673c7b-84c3-4870-b538-4fb6d0fcc9ba","Want","Beauty","405.88",6,"325.39","70.3","Cash","Senior","Female","Toronto","Gloria Jackson"
"4a976dc8-cfa2-47e4-9e53-ec12ada60f3d","2025-03-01","Canada","1900d3df-3f42-4cad-b07e-33f7d4ae4458","Federal","Sports","61.39",2,"49.94","12.22","Cash","Adult","Female","Toronto","Terri Taylor"
"94efa4d8-cc32-4c9c-9cd1-aed2945eccdf","2025-10-11","Canada","a8b14d41-61f9-4c07-9616-7e17b55e2f22","Next","Home & Kitchen","379.69",10,"242.68","61.58","Credit Card","Young","Other","Montreal","Valerie Hebert"
"b91a8229-1918-4d45-b4a4-4390d52ae680","2025-03-03","Canada","15e69a16-177f-47bd-8bca-fe198bb0cc87","Test","Toys","284.66",5,"237.52","54.18","Cash","Senior","Female","Montreal","Jeremiah Rice"
"73ead0b0-1a3b-4efe-bdba-320c8814bca4","2025-12-22","Canada","b538221e-1901-44af-851a-cd7991e71f4e","Financial","Toys","65.27",1,"48.58","4.19","Cash","Senior","Other","Vancouver","Theresa Gross"
"35a7a62b-aaa0-4bfb-a318-037d25a810a6","2025-10-19","Canada","e2c11941-fbe9-4d85-9b7a-8ae80b94eac1","Dog","Home & Kitchen","105.6",7,"82.68","20.23","Credit Card","Young","Other","Toronto","Courtney Bishop"
"ae8c84f1-f312-4924-903d-8db4bfd13614","2025-12-13","Canada","bad91d35-5bdb-4d58-9eb7-21c1f80048aa","May","Electronics","64.21",6,"40.41","0.51","Mobile Payment","Adult","Other","Toronto","Crystal Yang MD"
"cb0c5689-b1b4-4957-b725-a159c9bebeed","2025-01-28","Canada","4249fba1-6104-4d6b-bfb5-9f1a3c9b1d15","Provide","Sports","32.27",4,"25.21","3.9","Cash","Senior","Other","Montreal","Daniel Phillips"
"31d1efd6-768d-438c-a552-4e274757bb8c","2025-10-11","Canada","8ad89c95-1692-4fea-9bad-8bbf00d67755","I","Electronics","123.88",1,"83.46","18.98","Mobile Payment","Senior","Female","Vancouver","Jeffrey Roberson"
"4cf090c8-3b46-4a47-adda-987e4ed83213","2025-12-22","Canada","38093304-265e-4184-99cc-dcba8c734698","Foreign","Electronics","76.18",5,"57.24","11.7","Cash","Adult","Other","Toronto","Nichole Walker"
"61291c49-e23b-472b-b52b-2814ea6b9beb","2025-10-30","Canada","4957dcdc-47b5-456c-8214-1db5414fc97a","Boy","Beauty","491.43",6,"381.75","30.44","Credit Card","Adult","Male","Vancouver","Lisa Johnson"
"53278584-4603-4b8a-aea6-94eb2c2de438","2025-02-16","Canada","3674155c-4f3c-40dd-a709-3b7142b40760","Information","Clothing","272.05",3,"174.04","28.74","Cash","Adult","Other","Vancouver","Brittany Zuniga"
"66cfdb91-e2ad-4159-a726-8d329b9f0234","2025-12-11","Canada","b5baaf30-adec-47f0-b8bb-816c062e0c97","Choose","Electronics","73.67",3,"60.92","4.12","Credit Card","Adult","Male","Montreal","Judy Hernandez"
"cb55d190-19ff-414c-9547-e5295cab4c59","2025-07-05","Canada","433fafeb-e027-49ed-842e-5bea74c4438f","However","Sports","358.95",2,"309.14","24.36","Mobile Payment","Senior","Male","Toronto","Ronald Middleton"
"c01a6935-026e-4e75-9805-220049acd12a","2025-01-27","Canada","8c58fe44-da5c-456b-9797-db497595ea76","Everything","Sports","386.17",8,"296.64","0.63","Credit Card","Young","Other","Montreal","Gregory Richard"
"54bd2e98-e212-49cf-80b7-424186142d8a","2025-12-20","Canada","75ad1a38-ee6c-4a22-8902-b30ed7f91ae9","Tend","Toys","341.59",2,"220.84","44.91","Cash","Young","Other","Montreal","Andrew Fox"
"47409c72-8cf0-44f0-ae55-2b1c83d1ad3b","2025-11-20","Canada","8ff81676-246f-4d31-b12b-b88ad897fde4","Common","Beauty","45.04",6,"34.64","0.6","Cash","Adult","Female","Montreal","Kayla Greer"
"9e493ebc-ecb8-4df6-94b0-6d612a95dfa0","2025-05-25","Canada","2fd0a313-65bf-4fdf-aee6-0e9d1682ddb1","Cold","Clothing","401.27",4,"312.31","45.98","Mobile Payment","Adult","Male","Toronto","Tiffany Harrison"
"6f3608da-4a07-4eaf-8ee2-77db2e91952a","2025-03-23","Canada","d727032b-404b-4cea-a4c4-a3a4e783ae96","Marriage","Clothing","394.82",10,"271.02","15.76","Mobile Payment","Young","Female","Toronto","Michael Parker"
"cc28ebf3-8708-4872-9ef5-3396267e6950","2025-04-13","Canada","f9b31acc-d329-472e-b37b-a3dfbfb238ba","Red","Clothing","419.3",9,"294.78","49.82","Cash","Adult","Other","Montreal","Janet Newton"
"af5954d9-c586-4b34-9bc0-9ff04d8aa184","2025-06-06","Canada","1f018f01-90d2-49c1-92ad-950b3bd9059e","Thought","Sports","140.9",2,"114.06","25.45","Cash","Senior","Other","Montreal","Casey Roberts"
"e5002a57-bf03-44fd-8f11-e4803265167d","2025-06-04","Canada","da71cdfb-b552-4077-b8a0-1300668b5fbf","Health","Beauty","168.62",4,"117.17","5.24","Cash","Adult","Male","Toronto","Corey Brown"
"e9f0e1d0-59cd-4f65-80c9-0b1b67e3f80a","2025-12-01","Canada","633fbed5-df34-4d92-89bf-934b628013fa","Might","Electronics","373.45",8,"320.15","49.85","Mobile Payment","Adult","Other","Vancouver","Kimberly Porter"
"f0204202-4735-4340-a287-2ce53de2239d","2025-08-18","Canada","334d2947-d0f6-4541-9952-ac39e3bd0437","Traditional","Beauty","176.86",8,"143.18","6.4","Credit Card","Adult","Other","Toronto","David Galvan"
"cf0e86f1-c660-4f31-a97e-9868923b5fdd","2025-07-05","Canada","08a2dde7-7e2c-411a-bf58-6eacc543b44e","Month","Electronics","105.22",5,"75.05","8.74","Mobile Payment","Adult","Female","Toronto","Erika Sanchez"
"c090602a-7158-4653-ae62-bf0edd6ffa8c","2025-01-24","Canada","46723a0f-b966-47e7-b236-7d2d40d34525","Everyone","Sports","249.63",1,"204.07","0.51","Credit Card","Senior","Female","Toronto","William Smith"
"83ed6fac-8019-4eeb-ba2f-a132b0b4ffa3","2025-09-29","Canada","7ef220f7-28ca-43e1-b7b5-f0a145c22bee","Piece","Clothing","301.54",4,"236.52","48.42","Credit Card","Adult","Female","Montreal","Patricia Brown"
"aef46800-1914-4e4b-a7eb-668751d3b3d6","2025-01-13","Canada","66d79cd0-75d6-46c1-976a-fe1ab2c21c5b","Whose","Clothing","317.94",10,"276.78","17.11","Credit Card","Adult","Female","Vancouver","Jamie Vargas"
"eeb5b1f5-c11d-41d0-aa81-8b692be8d37c","2025-07-16","Canada","15b18188-6753-4c89-9a18-14cfe7bf530c","Rate","Beauty","57.18",1,"45.22","9.77","Cash","Adult","Male","Toronto","Ann Johnston"
"b1a92ed3-f70c-4307-b2d4-a0b17eba2de4","2025-05-25","Canada","a1e829ea-d86c-4939-ba5b-f818002aa539","Interest","Sports","284.11",5,"241.94","39.75","Cash","Young","Male","Montreal","Cody Lewis"
"713a9c2c-bc58-455c-807b-c86745437409","2025-05-14","Canada","d22b08e1-9f6f-4600-98cd-af3ae919554b","Money","Beauty","423.51",5,"327.35","21.58","Mobile Payment","Senior","Other","Toronto","Shelby Holland"
"7ba5dffb-b23e-49a2-b7d9-a01519a991e4","2025-01-17","Canada","47b8af96-d12a-4d90-a290-984bbb170a8f","Show","Sports","149.77",7,"99.23","19.62","Mobile Payment","Adult","Other","Toronto","Jacob Kim"
"41ef3bf9-af1c-4ab8-82a6-089f83a5ca0f","2025-03-03","Canada","0455eebe-6ef0-45f3-9762-50d46a1f5805","Herself","Electronics","12.01",7,"7.78","0.36","Cash","Adult","Female","Vancouver","Emily Bowen"
"f14892f8-5a5a-4fb3-9937-fe83f2146612","2025-01-05","Canada","5cebb707-ceac-4f7b-b959-b50f68132386","Institution","Home & Kitchen","464.78",9,"406.68","24.86","Mobile Payment","Adult","Other","Vancouver","William Perez"
"4c8ba8dd-179c-47f5-a73e-66a7bcfa6dd3","2025-09-07","Canada","761aa309-4f29-4d6b-b682-fbcedd0dfd61","Year","Beauty","125.73",8,"96.92","4.25","Cash","Senior","Male","Vancouver","Hayley Jackson"
"f1af8a7a-5f6a-4236-acb2-653b05f5c701","2025-07-16","Canada","ccc9f325-1b43-43aa-9be6-1a9ebdc47351","Interest","Beauty","162.44",5,"109.64","5.93","Cash","Adult","Other","Vancouver","Darren Mckee"
"4efca6ef-be98-488d-88e3-740e3dba5357","2025-08-06","Canada","df22ea77-8699-4ed4-aae3-05b5922e9251","Piece","Toys","490.52",8,"408.19","24.66","Credit Card","Senior","Other","Vancouver","Meghan Romero"
"b4c15554-652e-4b60-9eae-105e0cd072e4","2025-09-29","Canada","ec517916-c656-4544-8226-f6b802cf7a43","Pull","Sports","101.75",8,"85.52","18.66","Credit Card","Young","Female","Toronto","Jeremy Armstrong"
"d0b0a39c-d9f4-4e98-b5cf-4be790113dd2","2025-04-02","Canada","e35136d4-6c03-4166-9f7f-dd5414861546","Wonder","Toys","161.62",7,"142.84","1.68","Cash","Senior","Other","Vancouver","Kelly Reed"
"7d1eb3f3-73d6-475c-ba5c-46848ef325b2","2025-01-26","Canada","47672377-6ed2-446e-b898-23004db87c30","Quality","Beauty","259.75",5,"190.99","25.27","Credit Card","Senior","Female","Montreal","Todd Clark"
"5924b2db-704e-470a-b800-f8b2d9e3af6c","2025-04-04","Canada","46f7d50d-aff8-4ade-9fc2-98d0389085fe","Eight","Toys","283.89",8,"210.22","25.79","Mobile Payment","Young","Female","Toronto","Jennifer Carr"
"c6d10ca5-f756-4b64-b942-adc374879f4c","2025-12-13","Canada","1ec6aa00-d557-4bad-8ebd-a179b6886a52","Book","Sports","405.47",4,"326.92","33.05","Mobile Payment","Senior","Female","Montreal","Robin Mendoza"
"7cf87343-8f65-4dc4-8950-1551f0bc5a35","2025-10-19","Canada","6bcd561f-2aa5-4798-846c-5543fc4f185f","Piece","Home & Kitchen","33.06",3,"27.51","3.09","Credit Card","Senior","Female","Vancouver","Dr. Erika Torres"
"885ed4a3-d674-41d2-a5bb-2b26150f81e3","2025-07-16","Canada","990ea19e-5024-4a90-8851-629ab3be41fb","This","Home & Kitchen","74.39",10,"63.51","8.46","Cash","Adult","Male","Toronto","Richard Fletcher"
"11af657b-1729-43e4-8737-e76ef6d30f47","2025-12-20","Canada","8189a548-fbf5-4516-afd0-97577d689893","Voice","Beauty","50.28",5,"41.92","7.28","Cash","Senior","Male","Toronto","Wayne Morris"
"81725b6f-d7a1-4c5c-a26b-02e53aee62ce","2025-12-20","Canada","1e3aa4d8-62dc-405c-8686-9722de74edd8","Me","Home & Kitchen","198.75",10,"126.9","39.63","Mobile Payment","Senior","Female","Montreal","Matthew Kim"
"a0952a90-0f1c-4900-9dc5-913ef93d8413","2025-10-11","Canada","3cb92823-0536-43db-80b9-319c593c39fc","Sign","Beauty","238.74",8,"203.81","32.57","Cash","Adult","Female","Montreal","Mary Jackson"
"892d5263-5ae0-455f-b337-90cc2134236c","2025-06-06","Canada","2510d4ad-07db-41c4-8a63-88afab47fe3b","Finally","Beauty","24.71",3,"18.71","1.71","Credit Card","Senior","Female","Vancouver","Michelle Graves"
"353c79a8-e359-4d2e-8bfc-3766ca65b089","2025-01-12","Canada","ce90aa46-9e61-4f8e-8281-287d99b87a56","Step","Clothing","384.08",1,"264.14","42.76","Credit Card","Senior","Female","Montreal","Sean King"
"059186ce-adc1-45d0-839e-8e4dc760520b","2025-12-13","Canada","e47e8f2a-1526-4d15-bae0-f54ac9703e84","Concern","Electronics","483.97",6,"404.25","77.59","Mobile Payment","Young","Male","Toronto","Benjamin Graham"
"857d277f-8720-48de-935a-5e592558a612","2025-08-09","Canada","b265d474-e3e0-48b8-aac5-0395f2bbbe8e","Trip","Electronics","150.37",1,"101.37","16.89","Mobile Payment","Senior","Male","Vancouver","Erica Williamson"
"262abb98-496b-4b87-ace1-5eb9b69f4f7d","2025-02-03","Canada","f888f817-3fed-40ab-98f5-07928fe3c971","Three","Clothing","482.49",5,"431.12","73.86","Mobile Payment","Senior","Male","Vancouver","Lisa Cardenas"
"a9c490a3-63b0-463e-99ba-b656337826c6","2025-03-15","Canada","e40087e0-3329-48bf-a8e6-eb9c1b27164c","Entire","Beauty","169.55",3,"132.35","15.95","Mobile Payment","Senior","Other","Vancouver","Elizabeth Robinson"
"6370d722-eba8-4dbf-bf0e-f46e16a584d5","2025-10-30","Canada","59e76031-d463-4266-8ecd-00fb37e7da09","Yeah","Sports","380.3",1,"248.09","53.5","Credit Card","Young","Other","Vancouver","Sherry Casey"
"c8627068-66a0-4afb-a92f-535bf2669ee4","2025-08-09","Canada","9e0154ab-d9d9-440f-838c-440581f3d219","Way","Home & Kitchen","68.11",7,"59.84","9.17","Mobile Payment","Adult","Male","Vancouver","Michael Mckinney"
"3407c247-3d9c-4ccc-909b-1501f7282383","2025-06-04","Canada","dc6de803-5569-415b-befe-8dd6ff98c462","Arm","Beauty","426.74",10,"350.43","58.23","Mobile Payment","Young","Female","Toronto","Brandi Perez"
"e2110874-ff55-44da-93fa-b67359ee53df","2025-10-30","Canada","83e12554-0635-422b-8f62-539616c84579","Official","Home & Kitchen","181.83",1,"161.21","19.3","Credit Card","Senior","Female","Toronto","Karen Cruz"
"4a5afbe8-5fe7-4151-aaee-bb173a8dbb54","2025-08-18","Canada","d851cf0f-a29a-4406-a7c4-564d21b6fce9","Base","Clothing","399.73",9,"250.14","46.26","Mobile Payment","Senior","Female","Montreal","Mary Conley"
"8b6dfbb7-9c5f-4c3d-b67c-cf07ce745437","2025-12-13","Canada","87836575-167e-4da0-93d7-a607e169d09e","Weight","Toys","248.55",4,"161.82","11.05","Cash","Young","Other","Montreal","Gary Padilla"
"67b50bd2-9ef1-4b6f-b91c-45faad3140db","2025-03-15","Canada","daf96293-8e1f-4662-959a-401a0a52c603","Age","Toys","222.34",8,"152.23","26.39","Credit Card","Young","Female","Montreal","Tonya Cuevas"
"36d82178-28de-4299-8d11-6459b1a52114","2025-10-19","Canada","afb9a1f0-69c2-450d-95da-fe827640155c","Through","Toys","327.66",6,"272.6","52.28","Mobile Payment","Senior","Female","Vancouver","Luis Rivera"
"d4ab735a-5fc3-4370-88a8-79ab108fb0b0","2025-09-29","Canada","0ed269d6-4ef4-482b-84eb-6dd0841e2855","Should","Sports","155.95",3,"93.64","10.08","Cash","Young","Female","Vancouver","Jennifer Clarke"
"2bade32a-8f2c-4d9b-a75f-4128dbdd3115","2025-02-03","Canada","7b87ab7f-cd7f-4082-8020-52366828fb64","Fear","Toys","301.6",3,"191.45","12.51","Cash","Young","Female","Vancouver","Amanda Newman"
"8ce377e4-0055-47c0-abb8-a4b2c2141fef","2025-05-14","Canada","f5c00e42-7c8e-46fa-b9d0-e6de6fb6e07b","Maybe","Clothing","428.27",10,"309.72","31.94","Cash","Senior","Other","Toronto","Douglas West"
"5cac9d81-b466-4fb5-b2a0-94062a54162b","2025-01-06","Canada","f75521bf-0af0-44f0-93d5-db7be617ac2d","Forget","Home & Kitchen","198.84",7,"159.97","8.22","Mobile Payment","Senior","Female","Montreal","Nicholas Medina"
"45d62c43-ec2c-4308-baf8-c0ba25f050b8","2025-01-23","Canada","466b7dcc-8f49-488d-b935-897ebbc04ac7","Age","Beauty","23.7",2,"20.99","1.87","Cash","Senior","Male","Montreal","John Mcfarland"
"c05e3339-c0e0-40d4-8bf8-c4970f371524","2025-06-06","Canada","d4e84afd-bf35-4302-ba6f-5973b22f43b5","Wife","Sports","412.06",10,"307.82","72.69","Cash","Senior","Other","Montreal","Julie Pena"
"1a30c718-afac-4be7-8983-d75d692708c9","2025-10-11","Canada","f34b5843-dc28-472c-9c03-7582b7170ae2","Get","Electronics","291.79",8,"258.3","49.35","Mobile Payment","Senior","Male","Vancouver","Kari Henry"
"bf07d449-b9e2-41bb-b9b1-5173321ef80b","2025-02-04","Canada","ab8eb29b-8eea-4e28-8d36-5a6d2fa72972","Home","Sports","378.33",8,"302.22","28.43","Credit Card","Adult","Other","Toronto","Jose Richardson"
"9cc11d8f-0879-49f8-8a36-60ec7bca91ad","2025-09-18","Canada","ce92be36-bf5c-4294-8309-fed10206264b","Chair","Home & Kitchen","252.18",3,"159.43","41.37","Credit Card","Senior","Male","Toronto","Jessica Malone"
"3efe928b-47a0-4fe3-aaab-8297eda4945f","2025-07-07","Canada","ab1ae6f5-699d-4f66-aab0-a865cc6e9d74","Ground","Electronics","272.22",7,"190.51","48.91","Cash","Adult","Other","Montreal","Mark Hernandez"
"3817114c-3bdb-48a6-8c26-b51ede2378a4","2025-01-02","Canada","82c89a56-ab43-412d-be55-482fbaa535df","Even","Electronics","266.39",6,"235.62","9.88","Mobile Payment","Adult","Other","Vancouver","Zachary Hunter"
"0a82abc9-d0e1-4d07-bb19-7b72bbc6c0a7","2025-01-23","Canada","207c1a51-60cd-49a5-99a4-fc6f0ec8c40f","Memory","Toys","31.58",5,"23.76","4.35","Cash","Adult","Other","Montreal","Joseph Aguirre"
"2815ecd8-e70d-40a3-916b-2e2bab620c42","2025-07-08","Canada","fe5d2529-d9a3-4549-ac45-c6a8e86dd205","Admit","Toys","463.07",3,"368.82","77.16","Cash","Adult","Other","Toronto","Dylan Castillo"
"462bf419-e48c-4c83-abf1-fc85bf3eb333","2025-11-20","Canada","5dc3e091-0288-4132-bfd9-cf54f4b28ed7","Science","Home & Kitchen","148.22",8,"91.34","28.1","Mobile Payment","Senior","Other","Vancouver","Richard Campbell"
"91c8cec9-cf84-4e12-bce4-5abf270bd650","2025-07-07","Canada","104173ba-9b32-4bb6-a6d0-faecb6a47b8f","History","Electronics","225.63",2,"138.57","32.69","Mobile Payment","Adult","Male","Vancouver","Daniel Castro"
"e94f706e-e19a-475a-a56b-98dedddc2363","2025-02-05","Canada","354534a0-8628-4d8c-aa00-828c564895d4","Up","Toys","220.42",4,"169.53","18.83","Credit Card","Adult","Female","Vancouver","Tyler Foster"
"a6706ee0-6b08-4f5b-82f2-48251ee203c9","2025-02-13","Canada","48e3ad06-0842-4fc3-8d47-6928159d4f6a","Do","Sports","302.07",9,"241.83","28.57","Mobile Payment","Young","Female","Montreal","Hannah Robbins"
"6405713c-31fb-4681-b56d-fb85ce4b10b0","2025-08-18","Canada","27b637db-7464-4abf-aa0f-f9f67723c118","Save","Toys","221.04",5,"141.42","41.55","Credit Card","Young","Female","Toronto","Alison Daniel"
"152108b0-66b1-4bae-9c17-5e9875b4c6dd","2025-02-11","Canada","246bcd2b-f73c-49ce-a5c4-d2cdbf543c04","Modern","Electronics","167.68",6,"143.85","28.92","Mobile Payment","Senior","Female","Toronto","Mark Buckley"
"61d83489-ed9f-491f-aae0-a9fd28a6c720","2025-01-01","Canada","b866bd5e-cff0-4d50-99b3-c36a3e3b6534","Prove","Beauty","173.25",10,"108.04","5.35","Credit Card","Young","Male","Montreal","Lisa Mason"
"d7cc3b55-b05c-4d47-bdec-097dc1076e33","2025-02-13","Canada","b6a21f3e-584e-43c5-bd31-856624bcbb32","Better","Electronics","460.64",8,"387.29","73.75","Credit Card","Adult","Male","Toronto","Patrick Parker"
"b7e2bb61-b8b4-4829-81ca-3899f55dcf7f","2025-09-07","China","527d2b57-5486-452d-a4dc-3f6d32592f8f","War","Home & Kitchen","150.28",8,"122.92","10.36","Mobile Payment","Young","Female","Beijing","Edwin Blevins"
"7b1f9c41-b987-4793-a4c2-74e86ef24620","2025-12-02","China","c979f285-769d-40e4-8bae-8e5979efec49","Deal","Electronics","138.41",1,"92.63","8.87","Mobile Payment","Adult","Male","Guangzhou","Hector Turner Jr."
"4ee3326b-ebc6-437f-afe8-046cebd65b23","2025-12-01","China","13594924-b6b8-48a3-b7cc-eefc2c07e74f","Fly","Electronics","183.28",5,"120.66","17.87","Credit Card","Young","Female","Beijing","John Smith"
"1d2e8237-a9af-4dac-b5a8-d6cbc69a4b11","2025-10-30","China","12731b4e-23af-4260-be11-7d70ec7b54c3","Community","Toys","81.66",5,"51.31","11.83","Mobile Payment","Senior","Male","Guangzhou","Marissa Harris"
"6849109a-79b7-4995-bd40-c49c30b7d15e","2025-03-01","China","ed67f0a9-1ca8-4939-8584-ed39b8e0dff6","Write","Electronics","471.42",3,"327.82","88.8","Credit Card","Adult","Other","Guangzhou","Sandra Cunningham"
"94a6b619-9907-49ad-b1f6-20ab177fe144","2025-07-16","China","aa1db68f-c752-439a-86f2-f3725cc01889","What","Electronics","421.18",8,"328.12","45.72","Mobile Payment","Adult","Other","Beijing","Jenna Mitchell"
"12b26f72-159b-4199-9d2c-473b9ddf8fa1","2025-07-08","China","0a40db97-78af-4679-b135-59af726c9af7","But","Electronics","162.15",5,"121.69","24.29","Cash","Adult","Male","Guangzhou","Dawn Cooper"
"56787649-58e2-4ed7-a587-a956a1836657","2025-12-22","China","9d9062fe-9658-4b1d-a49d-e23f1eada21b","American","Clothing","469.07",5,"308.88","37.3","Mobile Payment","Senior","Male","Beijing","Shannon Anderson"
"f6a6b392-bb4d-4bf5-9818-37bc4725aa28","2025-07-16","China","ed941406-0a8f-47d3-827e-34011692be26","Nature","Clothing","286.92",4,"244.43","43.74","Cash","Adult","Other","Shanghai","Ashley Gordon"
"4463415d-36ad-4750-8b7b-47176b8e3202","2025-09-08","China","551c5b17-2714-465a-8608-554ce3e62ce7","Go","Toys","493.07",2,"320.08","65.55","Mobile Payment","Young","Male","Guangzhou","Deborah Ferguson"
